TripID,StartDate,StartTime,EndDate,EndTime,TripDuration,TripDistance,StartLatitude,StartLongitude,EndLatitude,EndLongitude,DayOfWeek,HourNum
dc1289dd-5de4-6846-e953-66e72098,2019-08-01,00:15,2019-08-01,00:15,3,0.35,38.252,-85.754,38.253,-85.754,5,00
a158e61b-0a9e-dac0-8b1e-b23a69c6,2019-08-01,00:15,2019-08-01,00:15,7,1,38.253,-85.754,38.252,-85.754,5,00
787197d5-8aa7-dfbe-7e3d-14d9f2e5,2019-08-01,00:15,2019-08-01,00:15,1,0.03,38.253,-85.755,38.254,-85.755,5,00
66e2f63d-a6aa-62a5-0c53-b4bc96c2,2019-08-01,00:15,2019-08-01,00:30,5,0.6,38.255,-85.74,38.255,-85.749,5,00
7ae79838-5af9-51d4-f3c0-48b52fe0,2019-08-01,00:30,2019-08-01,00:30,11,0.83,38.255,-85.749,38.253,-85.739,5,00
c89015d9-9d42-9d61-0cac-e72af146,2019-08-01,01:15,2019-08-01,01:30,13,2.13,38.218,-85.755,38.209,-85.777,5,01
eb677b88-b328-9be8-d109-808a6e06,2019-08-01,01:30,2019-08-01,02:30,72,6.39,38.258,-85.745,38.257,-85.746,5,01
621e4eb4-c7f3-152d-7446-ff748bb6,2019-08-01,01:30,2019-08-01,02:30,72,6.24,38.258,-85.745,38.257,-85.746,5,01
b4f8be12-f241-4e21-423f-31cc639d,2019-08-01,01:45,2019-08-01,01:45,8,0.99,38.254,-85.746,38.257,-85.729,5,01
0317824a-6ac5-456f-9696-479721ba,2019-08-01,02:30,2019-08-01,03:00,18,3.73,38.197,-85.767,38.254,-85.758,5,02
4e0218cb-ba72-7ff4-b4a1-cda301c0,2019-08-01,03:00,2019-08-01,03:15,10,0,38.229,-85.758,38.251,-85.754,5,03
26c8c0a9-a554-d317-2fe2-c6cd5997,2019-08-01,03:30,2019-08-01,03:45,5,0,38.264,-85.728,38.257,-85.741,5,03
91e71d40-965a-a84f-1968-429218e1,2019-08-01,03:45,2019-08-01,04:00,4,0.47,38.254,-85.757,38.25,-85.761,5,03
eaa66590-fce4-9f18-9930-844cd518,2019-08-01,03:45,2019-08-01,03:45,2,0,38.258,-85.756,38.256,-85.757,5,03
f3e9814b-d7fc-18d9-3255-9a0214a9,2019-08-01,04:00,2019-08-01,04:45,46,0.91,38.255,-85.751,38.258,-85.745,5,04
404eb547-877c-a99e-5615-649aa234,2019-08-01,04:00,2019-08-01,04:15,5,1.02,38.226,-85.765,38.224,-85.749,5,04
40f3e069-c8e5-da56-bf87-a83796f0,2019-08-01,04:00,2019-08-01,04:15,4,0.67,38.253,-85.755,38.246,-85.758,5,04
72d49f59-3417-f1f3-8537-e7d7ad70,2019-08-01,04:00,2019-08-01,04:15,4,0,38.236,-85.716,38.236,-85.716,5,04
7855f9dd-4bb2-5b27-6767-53d6c974,2019-08-01,04:00,2019-08-01,04:15,5,0,38.258,-85.74,38.264,-85.727,5,04
88963ea9-3f2a-914e-dcdd-b4e0b3bc,2019-08-01,04:00,2019-08-01,04:00,6,0.03,38.218,-85.763,38.22,-85.763,5,04
edc0017f-97a6-2cd5-26c8-d8c731cb,2019-08-01,04:15,2019-08-01,04:45,25,4.971,38.226,-85.733,38.181,-85.72,5,04
1daa00fa-e456-3184-e345-adbf3177,2019-08-01,04:15,2019-08-01,04:15,3,0,38.252,-85.754,38.253,-85.755,5,04
480fc468-8110-d8df-54da-1f63d3df,2019-08-01,04:15,2019-08-01,04:30,2,0.01,38.249,-85.762,38.249,-85.761,5,04
b23854ca-e56c-0299-426d-f26f803c,2019-08-01,04:30,2019-08-01,04:30,4,0.81,38.214,-85.751,38.207,-85.758,5,04
dbcb2d11-363e-6fae-55bd-e6780cf1,2019-08-01,04:30,2019-08-01,04:45,8,1.25,38.227,-85.76,38.247,-85.758,5,04
de5a0443-a9c6-021c-aa26-c9b2c46d,2019-08-01,04:30,2019-08-01,05:00,31,1.85,38.255,-85.744,38.262,-85.738,5,04
1c9ba9c6-54ac-7b0b-3843-32280fd3,2019-08-01,04:30,2019-08-01,05:30,52,6.276,38.254,-85.755,38.272,-85.805,5,04
0c00a73b-312b-1331-d7d3-fc6dcc64,2019-08-01,04:30,2019-08-01,04:45,4,0.43,38.214,-85.751,38.208,-85.756,5,04
178883c2-a447-10bc-3404-054dd8b1,2019-08-01,04:30,2019-08-01,04:45,12,1.91,38.205,-85.764,38.192,-85.79,5,04
62755506-6d7f-4380-a287-5ed002cb,2019-08-01,04:45,2019-08-01,05:00,6,0.88,38.258,-85.752,38.254,-85.762,5,04
f2614b43-4c85-6f24-98cc-ba768dce,2019-08-01,04:45,2019-08-01,05:30,40,4.19,38.234,-85.708,38.238,-85.704,5,04
87323eef-6823-34c6-ee8c-8cc3d62a,2019-08-01,04:45,2019-08-01,05:00,10,0,38.242,-85.725,38.239,-85.721,5,04
93b3e4e3-18cc-054b-a709-607a2ced,2019-08-01,04:45,2019-08-01,04:45,4,0.75,38.246,-85.758,38.248,-85.749,5,04
c1f69aba-77c2-1516-412b-64d58827,2019-08-01,04:45,2019-08-01,05:00,7,0.99,38.233,-85.754,38.248,-85.753,5,04
bc7aa01c-2fb1-7714-c49c-b6479ca7,2019-08-01,05:00,2019-08-01,05:00,3,0,38.251,-85.744,38.25,-85.747,5,05
ff208b77-94f9-559c-2d6e-79b571be,2019-08-01,05:00,2019-08-01,05:15,13,1.056,38.253,-85.738,38.234,-85.706,5,05
ed06fe80-4457-115e-f04d-8838f618,2019-08-01,05:00,2019-08-01,05:00,6,0.88,38.217,-85.762,38.207,-85.757,5,05
1ab26ca9-49a6-e518-4228-530812ea,2019-08-01,05:00,2019-08-01,05:00,10,0.76,38.224,-85.762,38.213,-85.761,5,05
07ef6126-203b-a5c4-a4c0-53b3d95e,2019-08-01,05:00,2019-08-01,05:00,5,0.62,38.223,-85.763,38.217,-85.759,5,05
2d6ba636-022c-2995-661a-c78eba48,2019-08-01,05:00,2019-08-01,05:00,5,0.3,38.255,-85.756,38.248,-85.76,5,05
81df9422-d65f-90f4-59c0-6593a3f1,2019-08-01,05:00,2019-08-01,05:15,3,0.11,38.255,-85.744,38.256,-85.747,5,05
86464f8c-627b-ff31-3640-b24d1a36,2019-08-01,05:00,2019-08-01,05:00,10,0.76,38.223,-85.763,38.213,-85.761,5,05
a0a2f459-100f-361e-066f-2138d298,2019-08-01,05:00,2019-08-01,05:00,3,0.47,38.257,-85.744,38.257,-85.751,5,05
ac065fee-66e3-235f-0707-190de73e,2019-08-01,05:15,2019-08-01,06:30,66,5.22,38.226,-85.76,38.252,-85.754,5,05
ca91834f-2f3c-257a-1016-43a8b492,2019-08-01,05:15,2019-08-01,05:30,4,0.69,38.249,-85.758,38.257,-85.756,5,05
cef18482-e912-5590-2799-f129e975,2019-08-01,05:30,2019-08-01,05:45,21,3.12,38.251,-85.757,38.238,-85.723,5,05
c6805150-fbf5-9c33-d39a-64986705,2019-08-01,05:30,2019-08-01,05:45,7,1.48,38.227,-85.753,38.226,-85.734,5,05
9eb8d757-c102-3785-08ba-386fd77e,2019-08-01,05:30,2019-08-01,05:30,2,0.4,38.217,-85.762,38.218,-85.76,5,05
44625977-262f-eee9-ee7a-d7541266,2019-08-01,05:30,2019-08-01,06:45,62,9.631,38.256,-85.746,38.258,-85.746,5,05
6d71fe2a-3b73-e556-f54c-393f09de,2019-08-01,05:30,2019-08-01,05:30,1,0,38.237,-85.721,38.237,-85.721,5,05
08549f52-4dbf-cac2-65b5-b148cf27,2019-08-01,05:30,2019-08-01,05:45,13,1.16,38.257,-85.756,38.254,-85.738,5,05
101607bf-5396-a3e0-8245-da0acffe,2019-08-01,05:45,2019-08-01,06:00,3,0.5,38.257,-85.744,38.257,-85.751,5,05
9bcd7a4f-5dd8-821a-487f-04bd0b47,2019-08-01,05:45,2019-08-01,05:45,1,0.02,38.247,-85.756,38.247,-85.756,5,05
7ee28e8d-91ca-a3b7-d066-786a8dd9,2019-08-01,05:45,2019-08-01,06:00,6,0,38.252,-85.779,38.247,-85.772,5,05
fbbfb0e4-c280-e351-1148-62e13c13,2019-08-01,05:45,2019-08-01,06:00,6,0.6,38.255,-85.751,38.254,-85.741,5,05
fe290b2f-d9ec-39d8-b8a1-b7b23cec,2019-08-01,05:45,2019-08-01,06:00,6,0.59,38.255,-85.751,38.254,-85.741,5,05
3cb1c614-6f8c-0a3a-406f-9f7bc5c5,2019-08-01,05:45,2019-08-01,06:00,10,1.03,38.218,-85.763,38.207,-85.759,5,05
432fc7be-1357-3bb6-b6f5-cb644772,2019-08-01,06:00,2019-08-01,06:00,1,0,38.251,-85.736,38.254,-85.757,5,06
96d155bc-4fb1-d245-09cd-5359a938,2019-08-01,06:00,2019-08-01,06:15,7,0.5,38.258,-85.745,38.251,-85.745,5,06
10ba8f5b-1af7-9aff-ceda-00e2f532,2019-08-01,06:00,2019-08-01,06:15,4,0.68,38.219,-85.754,38.213,-85.752,5,06
0b822604-3f17-8968-2f29-b912b96e,2019-08-01,06:00,2019-08-01,06:00,3,0,38.249,-85.758,38.249,-85.758,5,06
e524d1dc-4b9d-1ff4-ddb2-0973fbfb,2019-08-01,06:00,2019-08-01,06:00,3,0.55,38.207,-85.758,38.205,-85.759,5,06
fd3322f5-75a7-92a1-7907-e247f2ad,2019-08-01,06:15,2019-08-01,06:30,9,0.96,38.227,-85.763,38.217,-85.757,5,06
7af10b5a-7047-fbe7-e84a-3322b02b,2019-08-01,06:15,2019-08-01,06:15,5,0,38.233,-85.763,38.242,-85.759,5,06
89ec042f-238d-2c5f-7c5c-a6979f29,2019-08-01,06:15,2019-08-01,06:15,2,0.26,38.227,-85.709,38.225,-85.707,5,06
65f09c40-f182-f283-46c6-eb919eba,2019-08-01,06:15,2019-08-01,06:15,11,1.45,38.253,-85.738,38.252,-85.756,5,06
d7fdbaf7-4063-9b0f-67c4-d6e76017,2019-08-01,06:15,2019-08-01,06:30,18,0.7,38.254,-85.755,38.254,-85.757,5,06
2a7bfecc-376d-a12f-b86a-b6f5b389,2019-08-01,06:15,2019-08-01,06:30,2,0.19,38.254,-85.758,38.256,-85.758,5,06
13b5c32a-c1dd-c2e1-38f6-a8ff769c,2019-08-01,06:30,2019-08-01,06:45,6,0.78,38.253,-85.74,38.256,-85.751,5,06
4ec21055-3521-4eab-c30b-0b651c19,2019-08-01,06:30,2019-08-01,06:30,4,0.4,38.254,-85.762,38.256,-85.755,5,06
9900ec86-7cd1-49e5-490e-f59df05f,2019-08-01,06:30,2019-08-01,07:45,72,5.54,38.254,-85.757,38.254,-85.755,5,06
df0fb985-0970-9534-9c62-2797e64b,2019-08-01,06:30,2019-08-01,06:45,7,0.82,38.253,-85.74,38.256,-85.752,5,06
ae873e65-9fad-d312-7082-eb37dea0,2019-08-01,06:45,2019-08-01,07:00,4,0.186,38.249,-85.757,38.249,-85.758,5,06
b0550bce-d05d-7b0d-c876-295e7613,2019-08-01,06:45,2019-08-01,06:45,3,0,38.249,-85.758,38.251,-85.755,5,06
50987206-8d57-4e81-b609-9010c06a,2019-08-01,06:45,2019-08-01,07:00,14,1.72,38.253,-85.74,38.253,-85.764,5,06
572cb08e-a201-3a06-b424-fc305203,2019-08-01,06:45,2019-08-01,06:45,5,0,38.253,-85.752,38.253,-85.756,5,06
802d6efc-6d67-52c1-ac89-49f65e89,2019-08-01,06:45,2019-08-01,06:45,3,0.249,38.258,-85.757,38.258,-85.757,5,06
8545c3de-43ea-c55e-b23e-1d596c5c,2019-08-01,06:45,2019-08-01,07:00,5,0.83,38.217,-85.759,38.212,-85.75,5,06
734eaed8-88e1-b153-010e-db554b37,2019-08-01,07:00,2019-08-01,07:00,3,0.48,38.22,-85.763,38.216,-85.758,5,07
b7d82eef-1f88-d593-1112-7d386f99,2019-08-01,07:00,2019-08-01,07:15,9,0,38.254,-85.759,38.254,-85.73,5,07
cdbae935-12d4-6167-a4ad-5fae09fc,2019-08-01,07:00,2019-08-01,07:15,16,0.6,38.262,-85.735,38.262,-85.736,5,07
ce9727a2-ed93-2985-659b-25c6385b,2019-08-01,07:00,2019-08-01,07:15,5,0.61,38.214,-85.751,38.207,-85.758,5,07
fde20f10-15ba-743a-7ea8-caba8851,2019-08-01,07:00,2019-08-01,07:15,2,0.1,38.218,-85.76,38.217,-85.762,5,07
f5357eba-3a15-f606-1032-54b80c71,2019-08-01,07:00,2019-08-01,07:15,3,0.37,38.219,-85.747,38.218,-85.752,5,07
1d1ed585-a95e-fd3a-bc43-f6b95e17,2019-08-01,07:00,2019-08-01,07:00,2,0,38.246,-85.764,38.248,-85.763,5,07
5c91642d-6b14-2738-e7ec-acdf54f1,2019-08-01,07:00,2019-08-01,07:00,5,0,38.256,-85.743,38.256,-85.754,5,07
62131bff-b53d-9f7f-2470-3ace0517,2019-08-01,07:00,2019-08-01,07:00,9,0,38.226,-85.76,38.212,-85.749,5,07
64c761c7-663c-6026-62b0-0bcfdc51,2019-08-01,07:00,2019-08-01,07:00,9,1.09,38.251,-85.76,38.248,-85.773,5,07
82bd99ba-2c39-e2b2-7540-742628a2,2019-08-01,07:15,2019-08-01,07:15,5,0,38.254,-85.757,38.256,-85.767,5,07
d28314a7-efde-01f7-b34d-5a78a502,2019-08-01,07:15,2019-08-01,07:30,5,0.94,38.205,-85.759,38.213,-85.752,5,07
b18f2cce-e2d8-80eb-868a-5c7d38b5,2019-08-01,07:15,2019-08-01,07:30,13,0.37,38.255,-85.749,38.254,-85.749,5,07
aa8d4b65-eba1-5a93-7795-854620c3,2019-08-01,07:15,2019-08-01,07:30,6,0.994,38.233,-85.761,38.245,-85.759,5,07
c2b3bedc-114d-bbea-3cfb-6b472442,2019-08-01,07:15,2019-08-01,07:15,2,0,38.251,-85.758,38.245,-85.759,5,07
02046df5-08cc-7459-4f25-9a69acd8,2019-08-01,07:15,2019-08-01,07:15,6,0.05,38.247,-85.756,38.247,-85.757,5,07
03a071ee-d5ad-99b1-4ee5-8ad72d35,2019-08-01,07:15,2019-08-01,07:15,4,0.69,38.25,-85.744,38.247,-85.747,5,07
044198e8-cbdf-a9ae-5bc8-95e332d0,2019-08-01,07:15,2019-08-01,07:15,3,0.63,38.22,-85.758,38.219,-85.763,5,07
3201d23b-e2b0-eaff-221b-426e4b98,2019-08-01,07:15,2019-08-01,07:15,8,0,38.256,-85.751,38.251,-85.761,5,07
2a1426f2-407b-9caa-7b6e-3e092267,2019-08-01,07:30,2019-08-01,07:30,2,0.124,38.25,-85.758,38.251,-85.758,5,07
14428ea9-7ad3-d8da-4697-d56fbae8,2019-08-01,07:30,2019-08-01,07:45,11,0.9,38.246,-85.759,38.251,-85.757,5,07
649afca3-14ec-f150-a0f7-9cd069b1,2019-08-01,07:30,2019-08-01,07:30,3,0,38.253,-85.752,38.253,-85.752,5,07
575c5c3a-31d1-26cf-b2b9-1404cc64,2019-08-01,07:30,2019-08-01,07:30,3,1.926,38.258,-85.757,38.258,-85.757,5,07
5a67d1a4-8c52-5981-f67d-ad9a9921,2019-08-01,07:30,2019-08-01,07:30,3,0,38.258,-85.757,38.256,-85.757,5,07
5d0998f8-84a5-1056-064f-2ae44d9c,2019-08-01,07:30,2019-08-01,07:45,3,0.35,38.256,-85.755,38.258,-85.751,5,07
bb0cb12f-54b0-673b-6bbc-9a68096b,2019-08-01,07:30,2019-08-01,07:30,6,0,38.251,-85.759,38.253,-85.755,5,07
b066948d-ea5e-a28a-9351-59056dec,2019-08-01,07:30,2019-08-01,07:30,6,0,38.25,-85.76,38.253,-85.755,5,07
b33f495c-f771-6b34-fbd9-5a847315,2019-08-01,07:45,2019-08-01,08:00,4,0.49,38.255,-85.744,38.249,-85.747,5,07
c6b557f1-1d5b-11f9-4c46-9af853bb,2019-08-01,07:45,2019-08-01,07:45,7,0.79,38.251,-85.757,38.257,-85.762,5,07
361e5149-d77a-98ec-d24e-0f00aee0,2019-08-01,07:45,2019-08-01,07:45,3,0,38.251,-85.756,38.251,-85.756,5,07
25cc319e-caa4-2eed-e2ef-8e87de22,2019-08-01,07:45,2019-08-01,07:45,2,0,38.253,-85.755,38.256,-85.753,5,07
e62e0055-e864-0ef8-076a-1828c771,2019-08-01,07:45,2019-08-01,08:45,63,1.52,38.225,-85.694,38.225,-85.694,5,07
ebdf7161-ff78-654f-036e-a8685a3a,2019-08-01,07:45,2019-08-01,07:45,1,0.06,38.262,-85.737,38.262,-85.736,5,07
85071dd0-975c-f9f7-2ba7-9234e44c,2019-08-01,07:45,2019-08-01,07:45,4,0.73,38.213,-85.752,38.207,-85.758,5,07
714a6d2f-263e-d94c-f9b4-bfffe98b,2019-08-01,07:45,2019-08-01,08:15,18,1.74,38.258,-85.745,38.253,-85.748,5,07
625ab444-1759-bccc-3ec8-76a5c05d,2019-08-01,07:45,2019-08-01,07:45,2,0.04,38.262,-85.736,38.262,-85.736,5,07
62bd3692-b73b-b70a-7894-4957aadc,2019-08-01,07:45,2019-08-01,07:45,3,0,38.241,-85.728,38.24,-85.725,5,07
6ff328b9-5b92-b855-bbc7-46f6e93f,2019-08-01,07:45,2019-08-01,08:00,3,0.48,38.217,-85.762,38.224,-85.762,5,07
4aba18f3-49a9-df2a-d29c-62d044e9,2019-08-01,07:45,2019-08-01,08:45,63,1.38,38.225,-85.694,38.225,-85.694,5,07
5719e905-519d-aa00-2e42-d4dfa1a1,2019-08-01,07:45,2019-08-01,08:15,30,0.311,38.255,-85.758,38.254,-85.755,5,07
57a4b430-e27b-b4b9-91f1-26d9ef04,2019-08-01,08:00,2019-08-01,08:00,7,0.497,38.251,-85.759,38.255,-85.756,5,08
5b2b4fbe-f6d8-779e-b96e-ce3a5e39,2019-08-01,08:00,2019-08-01,08:00,3,0.49,38.253,-85.741,38.25,-85.736,5,08
421c0803-180d-3857-2c57-a171c75b,2019-08-01,08:00,2019-08-01,08:00,2,0,38.255,-85.744,38.255,-85.744,5,08
3b5405d2-8d01-307e-8558-13a78588,2019-08-01,08:00,2019-08-01,08:00,3,0.186,38.257,-85.757,38.255,-85.757,5,08
f772410d-e015-7b37-ef96-549ce9f2,2019-08-01,08:00,2019-08-01,08:00,3,0.4,38.249,-85.747,38.248,-85.741,5,08
e2b6ed7b-e666-26be-ba56-67fc105f,2019-08-01,08:00,2019-08-01,08:00,0,0,38.221,-85.763,38.221,-85.763,5,08
b3c9860c-11b9-dedb-0c85-3214b19d,2019-08-01,08:00,2019-08-01,08:15,6,0,38.254,-85.746,38.254,-85.755,5,08
dc175d97-0e5b-9658-0d4e-59218b89,2019-08-01,08:00,2019-08-01,08:00,6,0,38.247,-85.755,38.246,-85.752,5,08
c952fd7a-42fe-7006-b52a-a81aa44c,2019-08-01,08:00,2019-08-01,08:15,5,0.59,38.219,-85.754,38.209,-85.756,5,08
d049487d-dafa-dbc2-fbad-63f2e701,2019-08-01,08:00,2019-08-01,08:00,8,0,38.253,-85.755,38.255,-85.752,5,08
abaacf00-3c46-8958-f4c9-26f537e1,2019-08-01,08:00,2019-08-01,08:00,4,0.49,38.254,-85.741,38.25,-85.736,5,08
26aedd55-91b5-0bee-4a53-37a3b157,2019-08-01,08:00,2019-08-01,08:00,8,0.62,38.216,-85.758,38.225,-85.768,5,08
3273ec9e-ea85-10b5-2e6e-b159ad26,2019-08-01,08:00,2019-08-01,08:00,4,0,38.247,-85.755,38.247,-85.755,5,08
1ac739e6-0de9-6687-927e-8a184a15,2019-08-01,08:00,2019-08-01,08:00,8,0,38.258,-85.751,38.255,-85.748,5,08
73c129fa-30d0-0d65-fa9d-3ad2c41a,2019-08-01,08:00,2019-08-01,08:00,10,1.44,38.221,-85.763,38.221,-85.763,5,08
75e86ab3-71f3-ec89-8046-39f1c62a,2019-08-01,08:00,2019-08-01,08:00,3,0,38.256,-85.75,38.257,-85.758,5,08
9700dd64-b11b-1283-eaa7-5043759f,2019-08-01,08:00,2019-08-01,08:15,5,0.35,38.253,-85.755,38.257,-85.753,5,08
972c6404-090c-33ab-ea36-261195b9,2019-08-01,08:00,2019-08-01,08:00,3,0,38.25,-85.765,38.25,-85.76,5,08
8cecae73-8754-87ac-d932-c7aebf28,2019-08-01,08:00,2019-08-01,08:00,10,2,38.223,-85.762,38.249,-85.754,5,08
7b1406c6-6a1d-fc63-f371-3977ce1b,2019-08-01,08:00,2019-08-01,08:15,6,1.35,38.219,-85.754,38.208,-85.754,5,08
801062b2-4194-865e-9d81-f1ae1c4e,2019-08-01,08:00,2019-08-01,08:15,5,1.35,38.249,-85.748,38.257,-85.751,5,08
7b4ea685-fc6e-c94b-c6c2-7042f3ac,2019-08-01,08:15,2019-08-01,08:15,2,0,38.253,-85.751,38.253,-85.751,5,08
977a7b1b-9606-169d-8046-3cd19108,2019-08-01,08:15,2019-08-01,08:15,2,0.27,38.25,-85.736,38.252,-85.739,5,08
9ad692c7-5fd6-da16-4821-df213355,2019-08-01,08:15,2019-08-01,08:15,2,0.26,38.25,-85.736,38.252,-85.739,5,08
751b899d-5847-7c2e-ba4e-7edaaa47,2019-08-01,08:15,2019-08-01,08:15,6,0.435,38.255,-85.744,38.257,-85.75,5,08
89473011-a673-4531-33a6-1f61cb02,2019-08-01,08:15,2019-08-01,08:30,7,0.74,38.223,-85.769,38.218,-85.76,5,08
a2463fa9-1f81-d10e-de76-1940de7a,2019-08-01,08:15,2019-08-01,08:15,4,0.41,38.218,-85.763,38.213,-85.757,5,08
a280839b-e76b-8f62-985f-e2cc422d,2019-08-01,08:15,2019-08-01,08:15,11,0,38.246,-85.751,38.254,-85.75,5,08
880b8dbd-7080-61c5-91c0-c63b500b,2019-08-01,08:15,2019-08-01,08:15,5,0,38.255,-85.743,38.256,-85.755,5,08
c60ca54c-fabb-2c98-fdb4-0060b0b0,2019-08-01,08:15,2019-08-01,08:15,2,0.435,38.255,-85.754,38.255,-85.754,5,08
c89cdcd2-88bc-e634-cbd9-a3244619,2019-08-01,08:15,2019-08-01,08:30,3,0,38.258,-85.752,38.259,-85.756,5,08
5487c4b3-1d28-2c55-6d8d-793ca5fc,2019-08-01,08:15,2019-08-01,08:30,3,0,38.255,-85.739,38.255,-85.746,5,08
691b9182-a05a-5fe7-57f3-623afb89,2019-08-01,08:15,2019-08-01,08:30,9,0,38.232,-85.702,38.236,-85.72,5,08
6432fdb9-0b9e-36e3-743c-c7f322bf,2019-08-01,08:15,2019-08-01,08:30,11,0,38.216,-85.744,38.194,-85.751,5,08
5bdb76cc-031a-e36f-b4a0-4cde0c4a,2019-08-01,08:15,2019-08-01,08:15,3,0,38.258,-85.757,38.256,-85.757,5,08
e6246dab-f2c5-04e1-20d0-9a25ce33,2019-08-01,08:15,2019-08-01,08:15,4,0.29,38.221,-85.763,38.219,-85.762,5,08
e9a2a3b8-cae2-daa2-642c-1c1d3e6b,2019-08-01,08:15,2019-08-01,08:15,4,0,38.247,-85.756,38.251,-85.756,5,08
f730be54-9e88-bc03-537f-e11e7212,2019-08-01,08:15,2019-08-01,09:00,45,0,38.253,-85.759,38.254,-85.76,5,08
1a284583-a367-d4f9-81ce-8e3c6851,2019-08-01,08:15,2019-08-01,08:30,5,0,38.254,-85.755,38.254,-85.749,5,08
0d66c73d-30b3-e26b-bf81-8babe060,2019-08-01,08:15,2019-08-01,08:15,3,0,38.251,-85.758,38.251,-85.757,5,08
38406608-e7b6-1614-ecbc-80633b28,2019-08-01,08:30,2019-08-01,08:30,2,0,38.253,-85.755,38.253,-85.755,5,08
25f0f4e5-ebf9-4b57-a8d9-76df9094,2019-08-01,08:30,2019-08-01,08:30,3,0,38.257,-85.763,38.257,-85.76,5,08
2837f296-b4fb-4161-ecae-e612fcbc,2019-08-01,08:30,2019-08-01,08:30,3,0.29,38.257,-85.751,38.254,-85.754,5,08
1f1bbb23-073a-da52-fe67-8d6abc1b,2019-08-01,08:30,2019-08-01,08:30,4,0.49,38.224,-85.694,38.226,-85.691,5,08
881eeaee-4570-0264-1a0c-79092426,2019-08-01,08:30,2019-08-01,08:45,12,2.16,38.252,-85.739,38.233,-85.712,5,08
94609cc1-05fe-9c9c-3379-6f5196ef,2019-08-01,08:30,2019-08-01,08:30,4,1.04,38.221,-85.763,38.216,-85.758,5,08
a4e10e71-0e79-1c37-a18c-ead0d4b9,2019-08-01,08:30,2019-08-01,08:45,2,0,38.255,-85.745,38.256,-85.751,5,08
ce68a79b-92b4-3a1d-065c-2efee0a2,2019-08-01,08:30,2019-08-01,08:45,5,0.45,38.254,-85.748,38.254,-85.758,5,08
e7f03023-28b3-5023-b9bc-abf23d4b,2019-08-01,08:30,2019-08-01,08:30,4,0,38.232,-85.715,38.232,-85.715,5,08
f3138439-04ba-190c-3cf4-fed94da1,2019-08-01,08:45,2019-08-01,08:45,4,0.58,38.214,-85.751,38.21,-85.756,5,08
efc3718c-471c-1ca2-d740-20fa1edc,2019-08-01,08:45,2019-08-01,09:00,10,0.39,38.248,-85.772,38.248,-85.77,5,08
79263e1a-f19a-e113-5ef5-281c8e9c,2019-08-01,08:45,2019-08-01,08:45,4,0.186,38.257,-85.743,38.256,-85.746,5,08
9d42b211-3ee9-27d8-959a-4052ece1,2019-08-01,08:45,2019-08-01,08:45,2,0,38.22,-85.71,38.22,-85.71,5,08
8bf227dd-1463-4ebb-807a-a190a5d6,2019-08-01,08:45,2019-08-01,08:45,4,0.186,38.256,-85.753,38.256,-85.758,5,08
8c20d5c3-dd81-ae23-88b4-ac873524,2019-08-01,08:45,2019-08-01,08:45,8,0.87,38.251,-85.758,38.248,-85.753,5,08
39361e23-0e76-d544-3895-109fc49f,2019-08-01,08:45,2019-08-01,08:45,7,1.12,38.248,-85.753,38.232,-85.753,5,08
3a559e1b-928a-2446-b24d-8a2bf296,2019-08-01,08:45,2019-08-01,08:45,3,0,38.255,-85.755,38.257,-85.757,5,08
53c157d1-37f8-d1eb-a1f4-c797f8d3,2019-08-01,08:45,2019-08-01,08:45,7,0.99,38.221,-85.763,38.219,-85.747,5,08
55112e96-92b5-2670-742a-0eb05084,2019-08-01,08:45,2019-08-01,08:45,4,0.38,38.213,-85.756,38.217,-85.755,5,08
635165e1-2461-a93e-fd3f-460e25bd,2019-08-01,08:45,2019-08-01,09:00,8,0.96,38.257,-85.762,38.246,-85.762,5,08
179fb802-eb18-066a-9d03-22ef2c53,2019-08-01,08:45,2019-08-01,09:00,15,1.553,38.226,-85.76,38.246,-85.756,5,08
06790ae4-19e0-1e63-2bf5-4c7f5398,2019-08-01,08:45,2019-08-01,08:45,3,0.497,38.244,-85.759,38.244,-85.759,5,08
0933b1e8-18e4-b9e0-cbb0-b8b03b43,2019-08-01,09:00,2019-08-01,09:00,8,1.243,38.234,-85.748,38.227,-85.735,5,09
0e9d1268-a103-d684-e111-96c05f28,2019-08-01,09:00,2019-08-01,09:15,7,0,38.24,-85.724,38.237,-85.71,5,09
17ef7e49-b6a7-0596-c049-bd0d2eae,2019-08-01,09:00,2019-08-01,09:00,3,0,38.246,-85.757,38.245,-85.75,5,09
2374ee40-74d1-dd80-5fbd-43336b5b,2019-08-01,09:00,2019-08-01,09:00,11,0.186,38.236,-85.811,38.24,-85.815,5,09
67c8e2ff-1a2b-bab8-235c-0eaa81e8,2019-08-01,09:00,2019-08-01,09:00,6,0,38.257,-85.748,38.257,-85.755,5,09
5155ebe7-fd12-2b79-539a-14120479,2019-08-01,09:00,2019-08-01,09:00,4,0,38.254,-85.748,38.254,-85.755,5,09
454961ac-47a1-f985-9cdf-21eeda77,2019-08-01,09:00,2019-08-01,09:00,5,0.84,38.239,-85.727,38.247,-85.732,5,09
e8065b6f-4b3d-951f-335b-f0768ae8,2019-08-01,09:00,2019-08-01,09:00,1,0,38.217,-85.761,38.217,-85.762,5,09
7a24004d-18d8-cedb-fc5d-2578b1cd,2019-08-01,09:00,2019-08-01,09:00,3,0.435,38.221,-85.76,38.215,-85.759,5,09
